id,followers,genres,name,popularity
5Q9RKJrjHdfpWVxzv45XTJ,934794.0,brazilian rock rock nacional brasileiro,Mamonas Assassinas,58
0llYwFIMgF9Jzmp4ZY7wbr,934465.0,jpop jpoprock jrock,KOBUKURO,58
2ijWbN5KykTYiBoVmhzCTU,929291.0,classic bollywood desi pop filmi ghazal sufi,Jagjit Singh,58
3Fw8q9sZ1t7diLxoQFS8hW,915958.0,indonesian pop,Hanin Dhiya,58
6rNz4V8ocdBOLgXmLxLVcW,906477.0,brazilian reggae brazilian rock pagode reggae gaucho,Chimarruts,58
2uwIwpXUSnFLDvw6tfiX43,892105.0,funk ostentacao rap df,Pacificadores,58
73HkjgziMO6I83vFOS8mo1,863037.0,brazilian rock nova mpb pop rock brasileiro,Supercombo,58
7qvsLYsYP0MHD7jkdv6DAG,857926.0,contemporary country country country dawn country gospel country road,Sara Evans,58
5pokGZ1K9Hr6etaKPDxSG8,825228.0,thai pop,The Toys,58
1tXFYQZSAswt4JLB42lpye,824678.0,opm pinoy reggae pinoy rock,Sponge Cola,58
59mjRp0i1B8oWSSMmGWJlJ,739601.0,dance pop pop postteen pop,Ansel Elgort,58
0ycHhPwPvoaO4VGzmMnXGq,730846.0,brostep complextro dubstep edm electro house electronic trap filthstep glitch,Zomboy,58
3o7fC2O4nraaicpID6bBZW,723260.0,italian pop,Elettra Lamborghini,58
2zFZiWQJFFshzojycnXoTL,719487.0,boy band funk hip hop hip pop new jack swing quiet storm rb rap urban contemporary,Bell Biv DeVoe,58
0aUQnP4HhUQXcurZl9GJIA,712522.0,filmi tamil pop,Vijay Yesudas,58
7tt5q9c2cUFczKNK5pEbZb,701977.0,sertanejo sertanejo pop sertanejo tradicional sertanejo universitario,Gian & Giovani,58
5VLVogbPeBgFHXQPZQzBej,689310.0,jpop japanese rb,JUJU,58
3wbCeEPAW6po7J46netxMT,688376.0,opm pinoy indie pinoy reggae pinoy rock pop rock,Up Dharma Down,58
6dDaXbE1caD65TONToYXYx,688153.0,deep turkish pop turkish pop turkish trap pop,Murat Dalkılıç,58
4PpmBoqphQusNFsxuVKb6j,685245.0,dance pop new wave pop soft rock urban contemporary,Paula Abdul,58
5d0bxRte3J74ZXyEGRL8uU,684676.0,classic malaysian pop malaysian pop,Dato' Sri Siti Nurhaliza,58
4CzUzn54Cp9TQr6a7JIlMZ,675503.0,comic metal hard rock metal power metal rock us power metal,Manowar,58
1xJAOe5igcfHGUbMHxsTBq,647653.0,dance pop latin latin pop mexican pop rock en espanol,Sentidos Opuestos,58
2WuKU0SYZOQyY3MmE4vtez,647371.0,boy band pop postteen pop,New Hope Club,58
2gCsNOpiBaMNh20jQ5prf0,647332.0,blues blues rock chicago blues classic rock country blues electric blues modern blues soul blues traditional blues,Buddy Guy,58
5fKHm5RVUWIIirTGZlwGeO,641011.0,brazilian hip hop brazilian reggae brazilian rock reggae cristao,Planta E Raiz,58
1d2PrJ5wELpihT8yrwH4mO,639939.0,funk carioca funk ostentacao,Mc Kitinho,58
0ty0xha1dbprYIUAQufkFn,638105.0,disco funk motown neo soul new jack swing philly soul postdisco quiet storm rb soul urban contemporary,Patti LaBelle,58
08rMCq2ek1YjdDBsCPVH2s,637917.0,dance pop hip hop hip pop neo soul pop rb pop rap rb urban contemporary,Amerie,58
0dgnITyIAN4NrmUVisvxHU,631690.0,album rock classic rock glam metal hard rock rock sacramento indie,Tesla,58
7LvDTuFCBv08xm6u1pOMK0,631318.0,opm pinoy singersongwriter,TJ Monterde,58
35dWPb7Tmq0WESp6KAUJ8w,623277.0,classic indonesian rock indonesian indie indonesian pop,Dewa,58
2rGEXX2PXml6YnjkgOlWwT,612137.0,sertanejo sertanejo pop sertanejo tradicional sertanejo universitario,Gino & Geno,58
1KJkhqZNLx1JY9vXkBhGV5,610068.0,adoracao brazilian gospel groove gospel,Trazendo a Arca,58
73OtDyghUEJ9QfGtu1pkaJ,599849.0,indonesian pop,Kerispatih,58
0Qd65xBSFzdm3zCEu2ThQF,597346.0,classic italian pop europop italian adult pop,Biagio Antonacci,58
3R6c2tWDBeYB1GncjLMn9n,597051.0,alternative metal alternative rock grunge pop rock postgrunge rock,Candlebox,58
1hXjTjJzZTXDZ75AclOo6N,593988.0,album rock classic rock glam metal hard rock heartland rock mellow gold metal rock soft rock,Sammy Hagar,58
7oraQbXIkvzBmNLzjRVvCH,590900.0,sertanejo sertanejo pop sertanejo tradicional sertanejo universitario,Teodoro & Sampaio,58
3vHV92ecrylnUHDM4d2MtC,590784.0,contemporary country country country pop country road modern country rock redneck,Tyler Farr,58
5aptPwTkTKmlPx6csmNJLA,589732.0,pop postteen pop,R5,58
3TozxPbDes76aGFdfv7PMv,588193.0,desi pop punjabi pop,Jordan Sandhu,58
7cNNNhdJDrt3vgQjwSavNf,578530.0,melodic metalcore metalcore postscreamo screamo,Memphis May Fire,58
2XMxWKPKCxoLkSdpCViCnr,572140.0,bitpop jidol jpop jpop girl group japanese electropop shibuyakei,Perfume,58
25gsQNkL2qTq778NWyughs,565807.0,pop peruano salsa peruana,Josimar y Su Yambú,58
36jRzJQUvAeKRukEMtm44w,565234.0,banda corrido ranchera regional mexican tecnobanda,Banda Maguey,58
17Wt0hzZb6fAEVfIHffQFB,552169.0,indonesian hip hop indonesian pop,Maudy Ayunda,58
2O0Hw1WSMbskB5tD9aWah3,548174.0,adult standards classic soul disco funk motown philly soul quiet storm soul,The Stylistics,58
0G2qO3Wbj6WmCTFgcsJ1Eo,537235.0,cancion melodica copla pop romantico spanish pop,Isabel Pantoja,58
5DSVjHy2YWufmRUHBM3PLX,532705.0,indonesian indie indonesian pop,RAN,58
4BNWanhw4AjSXjBm9L1Jzy,531946.0,opm,Juris,58
4iVhFmG8YCCEHANGeUUS9q,525552.0,edm glitch hop jam band jazztronica livetronica,Pretty Lights,58
4M0DLz8te9Q1lNIXBBwvfG,525301.0,dance pop electropop postteen pop viral pop,Karmin,58
4hxDvVq5t8ebPYPdBl1F9f,524602.0,alternative metal groove metal industrial metal nu metal postgrunge rap rock southern metal,HELLYEAH,58
4sldxVDeyb0J8OMoYApqfV,521529.0,turkish singersongwriter,Kalben,58
5rBUMBV7L6zPsEKnlgiOm9,521510.0,turkish hip hop turkish trap turkish trap pop,Yener Çevik,58
78sJswwVn4P8aEhkF4K6fQ,520412.0,kpop korean rb,Hyolyn,58
7i7EQonx0GrqoKiNQL4gFO,519990.0,classic italian pop italian adult pop,Renato Zero,58
1bNjWBFWsAAzZSR59lRdpR,518035.0,afro soul amapiano south african alternative south african pop,Kabza De Small,58
49eo9xE4yGzJLWkOndiODs,516310.0,german hip hop german pop german rock hamburg hip hop,Deichkind,58
7jxJ25p0pPjk0MStloN6o6,514662.0,german metal german power metal hard rock melodic metal metal neo classical metal power metal speed metal symphonic metal,Blind Guardian,58
3hzijSzD6IwOV4SY2SiWQp,511699.0,anadolu rock turkish alternative turkish alternative rock turkish rock,Hayko Cepkin,58
6quRLJ5SiWHgcVMoE9TEJj,508706.0,german pop,Andreas Bourani,58
2M6niUSuBtlBcwAHHpDwpi,508367.0,banda nuevo regional mexicano regional mexican,Banda Clave Nueva De Max Peraza,58
7t2C8WwLyKUKRe0LVh8zl9,508219.0,melodic metalcore metalcore postscreamo screamo,blessthefall,58
4OAddazJM576euUnFSvXSL,505307.0,alternative metal gothic metal italian gothic italian gothic metal italian metal slayer symphonic metal,Lacuna Coil,58
0k7JZhYS35IewiKNHW7KMj,503758.0,anime anime rock anime score jpop jpoprock otacore,EGOIST,58
5CROBjCskHMjRlerJor7Gx,503603.0,dangdut indonesian pop javanese dangdut lagu jawa,Guyon Waton,58
3D73KNJRMbV45N59E8IN0F,501590.0,jpop,Mika Nakashima,58
0taUqKeI9JbGZECxu5bVV0,497338.0,pop rb rb trap queen,Toni Romiti,58
2xvW7dgL1640K8exTcRMS4,494199.0,indie viet vpop,Chillies,58
60iOwdF3A0p4pAwgUXMaWU,492925.0,axe mpb pagode sertanejo,Fábio Jr.,58
4HIOOPiZCJm2MPRU8Cs4MK,490926.0,cubaton modern salsa,Los 4,58
2HWXxzgBIr0RMSZmvMZeJU,488418.0,trap vapor trap,YBN Almighty Jay,58
5EBnQEKoaiAk37Q7cfGrE1,487157.0,classic israeli pop israeli mediterranean israeli pop israeli singersongwriter,Idan Raichel,58
4CflzQprp6nZxKiv0t78tH,486904.0,egyptian pop mahraganat,Mohamed Ramadan,58
4TTxsp1mecTPT9O4dxVtvN,486512.0,corrido duranguense ranchera regional mexican,Patrulla 81,58
4PDpGtF16XpqvXxsrFwQnN,485536.0,bebop cool jazz hard bop jazz jazz fusion jazz piano stride vocal jazz,Thelonious Monk,58
2hWr3AjjKOCVmWcwvuT4uM,483323.0,neo soul rb urban contemporary,Angie Stone,58
5zXGVPJHUzQPUXKA7AlTi5,476919.0,russian dance pop russian pop ukrainian pop,Max Barskih,58
6KQWWzFLPQbqomJrieHAW5,476097.0,jpop jpoprock jrock,Tokyo Incidents,58
1C1x4MVkql8AiABuTw6DgE,475865.0,classical german opera german romanticism late romantic era,Richard Wagner,58
1FE0rls8gfQT3laAeRYNgl,475653.0,country country rock nashville sound,Loretta Lynn,58
3IKV7o6WPphDB7cCWXaG3E,473174.0,classic soul disco funk jazz funk memphis soul motown quiet storm soul southern soul,Isaac Hayes,58
3TAYxk5QBcHunmb0qkeTn2,470899.0,classic italian pop italian adult pop,Francesco Renga,58
2mG8HHQ9S9kcbjcrb5N1FE,466808.0,album rock candy pop girl group jangle pop mellow gold new romantic new wave new wave pop permanent wave pop rock rock soft rock synthpop,The Go-Go's,58
7v35CkHBaT1SStgQHl95a0,464950.0,anthem worship ccm christian alternative rock christian music christian pop christian rock world worship worship,Tenth Avenue North,58
5yV1qdnmxyIYiSFB02wpDj,462945.0,indie pop indie rock indietronica modern rock seattle indie,The Postal Service,58
1W9qOBYRTfP7HcizWN43G1,457820.0,alternative hip hop bronx hip hop east coast hip hop gangster rap hardcore hip hop hip hop old school hip hop rap,Slick Rick,58
0NbQe5CNgh4YApOCDuHSjb,453975.0,christian metal christian metalcore christian rock melodic metalcore metalcore posthardcore,The Devil Wears Prada,58
3Iq6waFNaQnjLjEjp2l3nc,453530.0,social media pop,JoJo Siwa,58
5YvrXxWXf9n9enAV8HHZSN,452679.0,corrido deep regional mexican latin hip hop norteno nuevo regional mexicano regional mexican sierreno,Colmillo Norteño,58
4o3Nv2BAyoZkyGaRXv4rT3,452001.0,anadolu rock,Erkin Koray,58
2gINJ8xw86xawPyGvx1bla,451959.0,alternative hip hop bronx hip hop conscious hip hop east coast hip hop gangster rap hardcore hip hop hip hop old school hip hop political hip hop rap turntablism,KRS-One,58
545idYhdloaSlLGBY8E9u2,451684.0,classic soul disco funk jazz funk motown new jack swing popping postdisco quiet storm soul urban contemporary,Cameo,58
6JoYL9QYbdgPb6EuE5J2pC,448918.0,banda corrido nuevo regional mexicano regional mexican sierreno,Gerardo Coronel,58
46uJrEeqP88sYlHFqaGPid,446393.0,corrido duranguense ranchera regional mexican,Los Horóscopos De Durango,58
3ggwAqZD3lyT2sbovlmfQY,445272.0,alternative metal death metal djent nu metal progressive groove metal swedish metal technical groove metal technical thrash,Meshuggah,58
1O8CSXsPwEqxcoBE360PPO,444903.0,finnish power metal melodic metal metal neo classical metal power metal progressive metal symphonic metal,Stratovarius,58
7MSTO40bsb3DOJQT6xLsIc,444092.0,country country dawn country rock,The Judds,58
0tCtGc5vt29zFZp6KXzN50,443192.0,battle rap east coast hip hop gangster rap hardcore hip hop hip hop hip pop philly rap pop rap rap southern hip hop trap,Beanie Sigel,58
03zz3zpyV15ZGw1cgjZ7tj,441536.0,cantautor pop romantico spanish pop,Nino Bravo,58
02uYdhMhCgdB49hZlYRm9o,439387.0,alternative rock blues rock garage rock garage rock revival modern blues rock modern rock palm desert scene rock,Eagles Of Death Metal,58
6g0Wah2YFtb1rFgKhUktlo,431935.0,funk neo soul rb soul urban contemporary,Raphael Saadiq,58
1QdCkPulANBEZiaiAyLkak,425376.0,alabama rap baton rouge rap cali rap sacramento hip hop trap,OMB Peezy,58
0RKP52f5PNDCRZ9Luq2Sr7,424990.0,contemporary country country country pop country road modern country rock redneck,Jerrod Niemann,58
6sYR8JTRUUUzSD9IydLhfG,424922.0,french hip hop pop urbaine rap francais rap inde,Guizmo,58
0txXDZCdXBzha20sgN1GRk,424162.0,latin viral pop,Karen Méndez,58
6fBF4MULW5yMzyGaon1kUt,423708.0,australian rock banjo,John Butler Trio,58
7qpGWSiolU9E5WbkvTaMDd,422576.0,anime anime rock honeyworks jdivision jpop jpoprock,CHiCO with HoneyWorks,58
4guK7U9J36z76E1tWecJ0J,421465.0,dfw rap escape room pop rb trap queen,Asian Doll,58
3L7OHIT4kfdcDSnnGM0TKN,421359.0,latin hip hop mexican hip hop rap underground mexicano trap mexicano,El Pinche Mara,58
1LQQtqc1vQ1neUgZrjYlEU,420861.0,anime score classic jpop jpop japanese singersongwriter,Yumi Matsutoya,58
4lZXpKLxWjMDFeNmiU4H1h,417933.0,latin christian latin worship,Daniel Calveti,58
12Kgt2eahvxNWhD5PnSUde,415708.0,gospel gospel rb rb urban contemporary,Mary Mary,58
57A85GCAJn0reNAez6Hswt,415238.0,indonesian indie indonesian pop,Naif,58
3zSMaWnvUzyNlOW0Tj2s4N,414240.0,thai indie pop thai indie rock thai pop,SCRUBB,58
4BKC2HOGEqtYz2Xbgp9N1q,414209.0,egyptian hip hop,Wegz,58
1DH9RJ0xBVje6gQmK3LWUY,412508.0,rap underground espanol spanish hip hop venezuelan hip hop,Violadores Del Verso,58
18moNotPmBWa2YZtRnIoZ3,410252.0,anime anime rock jpixie otacore,Eir Aoi,58
5X0N2k3qMnI8kSrGJT3kfT,410061.0,bow pop celtic metal celtic rock folk metal hurdygurdy melodic death metal power metal swiss metal,Eluveitie,58
4TdvNk4wmn5DgBFiLDeCj0,405878.0,turkish alt pop,Deniz Tekin,58
3tkZthBATD0S45hm1DmB2O,405813.0,country country road country rock,Sammy Kershaw,58
4IQKOXNGjuRRe0WgOm5YfB,403703.0,pagode samba samba moderno,Xande De Pilares,58
4Sm7JCttzWMwHJtb3UJ8SY,401005.0,cancion melodica latin pop pop romantico,Mocedades,58
1AeC9AuzqGc3IXMC2T5xny,398050.0,hard rock metal,Zakk Wylde,58
3l02WF362j1oHOurzuseBv,397051.0,comic comic metal glam metal hard rock metal rock sleaze rock,Steel Panther,58
56Q6weEROZ1RsVrTak8Bm7,388970.0,french hip hop french reggae old school rap francais rap conscient rap marseille,Iam,58
2mGYHril2LuZodRtTX06BC,388080.0,jpop,Kumi Koda,58
0xpMy6DeMBWX8zTURxB4h5,383734.0,latin pop pop romantico,Los Iracundos,58
0vmrFTWCwK3gFGDzeUzeMg,383382.0,chanson francoton french pop variete francaise,Patrick Bruel,58
12SPNXi0aDpFt0rMVbmLrr,380694.0,dutch edm edm electro house house pop dance pop edm progressive electro house progressive house tropical house,Jay Hardway,58
4kqedTxyE5EDJWLLplYXpu,379261.0,brazilian hip hop trap brasileiro,Choice,58
1eBGyqw9kLsidL0q2dimWF,378749.0,pop postteen pop social media pop,Austin Moon,58
4Uv5bceTJ2h3tLlssUNDNP,378014.0,atlanta metal deathcore melodic metalcore metalcore numetalcore rap metal screamo,Attila,58
6u17YlWtW4oqFF5Hn9UU79,374902.0,adult standards contemporary vocal jazz lounge vocal jazz,"Harry Connick, Jr.",58
3AGggQTwJaSofLcpDlYhV4,373465.0,francoton french hip hop pop urbaine rap francais,Still Fresh,58
0wmFEqpoc2FgAv8IPtCLBW,371839.0,desi pop punjabi pop,Karan Sehmbi,58
6hhA8TKRNryM8FNzqCqdDO,371371.0,art pop big beat electronica nu jazz trip hop,Tricky,58
267VY6GX5LyU5c9M85ECZQ,370075.0,alternative pop alternative rock dream pop grunge indie rock lofi noise pop noise rock permanent wave posthardcore postpunk power pop punk rock,Dinosaur Jr.,58
3TQ9JTBI2n2hfo7aRONEYV,364821.0,gangster rap hip hop hip house old school hip hop rap,Sir Mix-A-Lot,58
3iCJOi5YKh247eutgCyLFe,364817.0,deathstep metalcore neon pop punk nintendocore postscreamo screamo trancecore,I See Stars,58
7b4mucf6X53D3pEaY1jWl6,364503.0,indonesian hip hop indonesian pop,Bondan Prakoso,58
1yMYjh77WgOVafRkI50mim,363443.0,girl group new wave pop pop rock soft rock,Wilson Phillips,58
7zFlr6Y537SdALqy0Xfvth,363428.0,filmi tamil pop,Ranjith Govind,58
7Jp5Nw7cNZTkwFgJX06Cqk,361983.0,rap df sertanejo pop,Dan Lellis,58
01WjpKiWVNurV5hjIadB8C,357532.0,alternative metal alternative rock grunge industrial metal industrial rock nu metal postgrunge rap rock rock,Filter,58
0Qbd0AGWuzggX61s306wZN,356252.0,arabesk deep turkish pop turkish pop turkish trap pop,Ebru Yaşar,58
7o6cOczXTB8ioTAAJTbESf,356032.0,slayer,Jinjer,58
4ksCwAPgMi8rkQwwR3nMos,353965.0,chanson french pop french reggae french rock rock alternatif francais,Noir Désir,58
7HkIxdAV13bOrkOhh6H3Dg,353864.0,german pop german rock,Philipp Poisel,58
30sqtiTKIb1oDve0SdYayT,353280.0,melodic hardcore pop punk punk ska punk skate punk,Anti-Flag,58
4dyfAiJCbl7jS1GHOCdiJv,352519.0,italian hip hop italian underground hip hop,Club Dogo,58
0KDuKk6YdEu3hR56HtXmxt,352404.0,alternative metal christian alternative rock nu metal pop punk posthardcore screamo,Story Of The Year,58
4vOfKh5wz7lTcdqB3EwsC5,350878.0,bolero cubano cantautor nueva cancion trova,Pablo Milanés,58
3hwgckfLtTHdnkf694c7HS,349302.0,argentine hip hop trap argentino,Kodigo,58
69Fk1s1lzINOKqoSWjjEiE,349029.0,classic country pop country country rock nashville sound,Charley Pride,58
4YZ5ECfbM2xSTSQTJGBbO5,346632.0,modern rock,Gerard Way,58
4RA4PC3WHM9OHZLExirTcU,342988.0,classic opm opm,APO Hiking Society,58
3ienC90A5I1X3irDyQoqWZ,342709.0,cpop classic mandopop kayokyoku,Teresa Teng,58
60wslYioiBcxSTInM4nIy2,342049.0,postteen pop,Jordan Fisher,58
22bukBZvUppuwQwmDz75Gz,340540.0,dutch trance edm electro house house pop dance progressive electro house progressive house trance,Sander van Doorn,58
4UOlRVifrFdQHW9qu5ep8t,340184.0,country rap kansas city hip hop rap rock,Tech N9ne Collabos,58
5goS0v24Fc1ydjCKQRwtjM,339220.0,classical late romantic era operetta,Johann Strauss II,58
75EZuo5MHV2572NRpMWotC,338745.0,alternative dance new rave,Crystal Fighters,58
4FeDV8T2wgjzYKBamSp7MG,338726.0,latin pop mexican rockandroll ranchera,Enrique Guzman,58
4K3DSWzghkGUcQOEZG9gpo,338546.0,country country road country rock wyoming roots,Chris LeDoux,58
6BdSOHfQ6kMg0tbAFlXR1z,337863.0,alternative metal industrial metal latin metal miami metal nu metal rap metal rap rock,Nonpoint,58
591yCCsZCLXvaJ0Rg38vLZ,335621.0,emo pop punk posthardcore screamo,Senses Fail,58
6ghiFYcwn2Vzl6K50U0UPz,333180.0,contemporary country country country pop country road modern country rock,Michael Ray,58
6vZXamchcIOKzC1c3Elp4J,332816.0,moroccan pop rai reggae maghreb,Cheb Mami,58
62sC6lUEWRjbFqXpMmOk4G,332127.0,alternative rock dc hardcore noise rock posthardcore postpunk punk,Fugazi,58
4rjlerN21ygkIhmUv55irs,331617.0,alternative rock art rock new wave noise pop nu gaze postpunk punk rock scottish indie shoegaze uk postpunk,The Jesus and Mary Chain,58
3VTm1513t2LL1mSKzzyQuj,328750.0,israeli pop,Ishay Ribo,58
6BXionV4R0BunrFpSwIMUK,328706.0,ccm cedm christian alternative rock christian music christian pop worship,Britt Nicole,58
2GVBp7QyHckoOg7rYkLvrA,327804.0,funk p funk soul,George Clinton,58
356c8AN5YWKvz86B4Sb1yf,326571.0,alternative roots rock modern alternative rock modern blues rock modern hard rock modern rock rock,Rival Sons,58
6CrQKZeuSKNYgrE7PeYqJ1,320670.0,argentine indie argentine rock latin alternative latin rock rock en espanol rock nacional,Serú Girán,58
2ajhZ7EA6Dec0kaWiKCApF,318990.0,pop rap uk hip hop,Rizzle Kicks,58
3ucYybVr1mTuB04HtoBDCc,312230.0,cumbia pop cumbia villera,El Polaco,58
4DMSJzGjw2SMkKAT5EEE5u,311864.0,indie garage rock montreal indie quebec indie,HOMESHAKE,58
7J207fU1tty4DWCIhJSzh0,311635.0,german alternative rap german hip hop german pop hamburg hip hop,Samy Deluxe,58
5KQMtyPE8DCQNUzoNqlEsE,311427.0,art rock new romantic new wave new wave pop permanent wave postpunk synthpop,Gary Numan,58
1T9LdtwSTDoXrbkvHtKpGw,310448.0,latin latin pop mexican pop rock en espanol,Onda Vaselina,58
5EP020iZcwBqHRnJftibXX,309362.0,downtempo electronica trip hop,Hooverphonic,58
2jqTyPt0UZGrthPF4KMpeN,308608.0,classic bollywood desi pop filmi modern bollywood sufi,Bappi Lahiri,58
5UWyW1PcEM8coxeqg3RIHr,307432.0,chanson french pop french rock,Georges Brassens,58
4ke9HXbejpYVMhbOjSa4le,307332.0,atl trap southern hip hop trap underground hip hop vapor trap,Lil Gotit,58
4Eqd24yS5YcxI8b6Xfuwr8,307159.0,alternative rock pop rock postgrunge,Eve 6,58
1mceaxtjWdEmwoDVAlkC41,306284.0,atl hip hop atl trap dirty south rap gangster rap melodic rap rap southern hip hop trap vapor trap,Zaytoven,58
1cHFz6lrt7KAsBV8j2Ny1g,301956.0,blues blues rock,The Blues Brothers,58
4CAsSAU842glNKJX71ndA9,301043.0,chanson french pop french reggae french rock,Louise Attaque,58
7qlh1IM1XMeQXA9ukp59au,299820.0,grime,Plan B,58
17XxPdvl2MD39MnT9zhNjU,299820.0,latin christian latin worship,Samuel Hernández,58
0yRC5n90spXG0d3aiDQ0vB,299761.0,classic bollywood filmi ghazal sufi,Gulzar,58
7If8DXZN7mlGdQkLE2FaMo,298886.0,heartland rock new jersey hardcore new jersey indie new jersey punk skate punk,The Gaslight Anthem,58
1FGH4Bh7g9W6V4fUcKZWp5,297873.0,melodic hardcore punk ska punk skate punk,Descendents,58
1W08UTn6HSj0dHarQE7ReQ,297317.0,brazilian gospel,Leandro Borges,58
5jNGQ7VOU87x5402JjhTtd,296181.0,classic soul disco funk motown new jack swing postdisco quiet storm soul urban contemporary,Deniece Williams,58
32BLNtPX18499VCjsUiFj1,295869.0,cumbia sonidera grupera gruperas inmortales,Ladron,58
0ZIwOAzDuGPspzK7yiTc4S,295227.0,blues rock classic rock country rock electric blues folk folk rock funk heartland rock jam band mellow gold rock roots rock soft rock southern rock swamp rock,Little Feat,58
3feB1IF85It42sebtWSqws,294780.0,pop rb rb,Ann Marie,58
023YMawCG3OvACmRjWxLWC,294431.0,australian reggae fusion australian ska ska jazz,The Cat Empire,58
24vm5FBjvLpwUiVNcYc8qy,294179.0,social media pop,Scotty Sire,58
2nszamLjZFgu3Yx77mKxuC,292743.0,alternative dance big beat electronica nu jazz trip hop,UNKLE,58
28IqYhzq3UU46bbY0mRgn7,291672.0,chanson francoton french pop,Daniel Balavoine,58
0GbqW5TJr7n4is453VOY4C,290118.0,album rock art rock blues rock british invasion classic rock classic uk pop folk rock progressive rock psychedelic rock symphonic rock,Procol Harum,58
4PLdCloYxu2bMKfuuB9lI5,289802.0,funk carioca funk consciente funk ostentacao funk paulista,MC PH,58
3RRODs1rHC2ktLqyDDfgPH,288346.0,german alternative rap german pop german rock hamburg hip hop,Fettes Brot,58
3Q8wgwyVVv0z4UEh1HB0KY,287003.0,alternative country country rock folk indie folk new americana roots rock stomp and holler,Jason Isbell,58
5H0YoDsPDi9fObFmJtTjfN,284369.0,art pop chillwave dream pop experimental pop freak folk indie garage rock indie pop la indie neopsychedelic new rave new weird america nu gaze,Ariel Pink,58
3Caot8EtHX6wLpNF2wRzS0,283873.0,irish rock irish singersongwriter melancholia,Glen Hansard,58
7u12AuhJ5AaJIgZAZe0US8,283265.0,comic comic metal,Metalocalypse: Dethklok,58
1RM5gp0RFfjpJhCYFPB30p,282912.0,art rock melancholia,Nick Cave,58
2jMYTBTCSNYaCYy54mLc6I,282021.0,cantautor rock en espanol rumba spanish new wave spanish pop,El Último De La Fila,58
18PmEN8ZiHBQlDpxrgR2xs,281016.0,indonesian indie indonesian jazz indonesian pop indonesian reggae,MALIQ & D'Essentials,58
71tiWMKZ5wpl6E0BdwVQza,279189.0,polish hip hop polish trap,BLACHA,58
6GFfu1alUSrL7qazImC160,277213.0,ambient folk british singersongwriter chamber pop indie anthemfolk indie folk stomp and holler,Keaton Henson,58
4FXGRMSHh2JjHxVwS8dhH1,277012.0,brostep complextro dubstep edm electro house electronic trap filthstep future bass gaming dubstep,Virtual Riot,58
3b4kLCI0ZJW47TFsNRqgCb,276807.0,kpop korean pop,SOYOU,58
50AOA3aPd6tc928KEYaljF,276389.0,turkish jazz turkish pop,Yaşar,58
3dUltShd2gJQc98Kc7Syit,276049.0,full on nitzhonot psychedelic trance,Astrix,58
7AQzXO3NPNQsI7oNu5rC3r,275378.0,alternative rock grunge pop rock postgrunge,Marcy Playground,58
0W1EfnztQTHuv03MuMzWPe,271976.0,argentine reggae argentine rock latin alternative latin rock reggae en espanol rock en espanol ska argentino,Nonpalidece,58
3gggmBN0erstm3YJvEGe3t,271701.0,alt z indie pop rap pop postteen pop,Jake Miller,58
3mPc8WGusz2XF3Tvs3AKCR,271701.0,alt z dance pop electropop indie cafe pop indie electropop indie poptimism pop postteen pop social media pop,Carlie Hanson,58
21LGsW7bziR4Ledx7WZ1Wf,269958.0,adult standards brill building pop easy listening lounge mellow gold vocal jazz,Johnny Mathis,58
3P6duIn7oHeiBACZfYeNud,269145.0,australian garage punk indie garage rock noise pop,FIDLAR,58
1mG23iQeR29Ojhq89D5gbh,268168.0,gangster rap hip hop old school hip hop philly rap rap,DJ Jazzy Jeff & The Fresh Prince,58
5CdJjUi9f0cVgo9nFuJrFa,268107.0,brostep canadian electronic chillstep edm electro house electronic trap electropop filthstep future bass melodic dubstep pop dance pop edm,Adventure Club,58
5IcGbIAgdns0R5EJKHMjCQ,267598.0,contemporary country country pop country rap country road modern country rock,LOCASH,58
6MWKObDGDrI3jN3Q3d9dpD,265070.0,latin viral pop,Jorge Blanco,58
7LdZqOf4uMeA5vzlI0oza7,264228.0,kazakh pop russian hip hop russian pop,The Limba,58
4wngxtsP87ozrQh05D90dO,263791.0,francoton french pop,Trois Cafés Gourmands,58
0uFc6StTmJBvdHPZFDkdJy,263388.0,hip hop rap underground hip hop west coast trap,Casey Veggies,58
6KOqPxwfNAmZPkiCnDE9yT,263011.0,album rock art rock classic rock classic uk pop mellow gold new romantic new wave new wave pop permanent wave power pop pub rock rock soft rock sophistipop,Joe Jackson,58
3E33tPtYu9wX1t1cp8ELAW,262173.0,classic swedish pop swedish alternative rock swedish pop,Takida,58
71lGEtP9qYXDsSXjfexTqO,262133.0,adult standards brill building pop bubblegum pop folk rock mellow gold merseybeat rockandroll,Sonny & Cher,58
6Sb8EHpZvyjSTT5KD9DjUZ,261685.0,classic country pop country country rock nashville sound,Ronnie Milsap,58
682qzOnGxexrwH41Cy51Hu,261279.0,colombian pop musica popular colombiana,Alzate,58
74jFP3mGfKxy6rvjiUc2o3,260763.0,latin latin jazz salsa salsa puertorriquena tropical,Puerto Rican Power,58
7ouCgJkxRBIJljUiQVJK65,260234.0,turkish hip hop turkish trap pop,Sokrat St,58
30TrHDLNCKQVTYWOn9QqOC,259780.0,blues rock electric blues lilith modern blues,Beth Hart,58
1cA379ILgR07m7XQVXyP6Q,259049.0,french hip hop pop urbaine rap francais,Sneazzy,58
1mMUzAMrNqoTHgtxA0dZi6,258139.0,belgian hip hop french hip hop pop urbaine rap calme rap francais,Caballero & JeanJass,58
